Identity,Bloc,Trt,Wound,Strain,Initial_Mass,Initial_Number,Initial_Mean,group,Time,Growth_Acc,Times
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,2,75.79999999999995,2
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,4,128.39999999999998,4
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,7,247.5,7
5-Ita3LevNon-B3,B3,Lev,Non,Ita,6691,10,669.1,Non Lev,9,376.4999999999999,9
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,11,427.4,11
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,14,658.8000000000001,14
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,16,650.6999999999999,16
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,18,632.2333333333332,18
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,2,128.5,2
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,4,181.69999999999993,4
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,7,203.29999999999995,7
5-Ita7LevNon-B7,B7,Lev,Non,Ita,6141,10,614.1,Non Lev,9,304.4,9
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,11,433.19999999999993,11
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,14,541.55,14
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,16,553.925,16
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,18,554.425,18
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,2,59,2
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,4,190.29999999999995,4
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,7,223.89999999999998,7
5-Ita8ConSer-B8,B8,Con,Ser,Ita,5402,10,540.2,Ser Con,9,342.5999999999999,9
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,11,314.8111111111111,11
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,14,469.25555555555553,14
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,16,481.14444444444445,16
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,18,499.03333333333336,18
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,2,39.25555555555553,2
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,4,39.599999999999966,4
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,7,174.47777777777782,7
6-Can5BacSer-B5,B5,Bac,Ser,Can,4873,10,487.3,Ser Bac,9,236.03333333333336,9
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,11,302.4333333333334,11
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,14,653.6,14
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,16,686.85,16
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,18,649.475,18
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,2,65.60000000000002,2
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,4,142.20000000000005,4
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,7,221.98888888888894,7
6-Can6BacSer-B6,B6,Bac,Ser,Can,4739,10,473.9,Ser Bac,9,230.76666666666665,9
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,11,512.3,11
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,14,716.3000000000001,14
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,16,720.6,16
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,18,716.4,18
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,2,161.79999999999995,2
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,4,198.19999999999993,4
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,7,270.5,7
6-Can7LevNon-B7,B7,Lev,Non,Can,4656,10,465.6,Non Lev,9,414.29999999999995,9
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,11,461.29999999999995,11
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,14,794.6333333333332,14
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,16,791.8,16
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,18,788.4666666666667,18
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,2,132.2444444444444,2
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,4,111.29999999999995,4
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,7,274.04999999999995,7
6-Gre1ConSer-B1,B1,Con,Ser,Gre,5352,10,535.2,Ser Con,9,313.2285714285714,9
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,11,644.9000000000001,11
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,14,671.4000000000001,14
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,16,746.45,16
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,18,815.1285714285714,18
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,2,43.30000000000007,2
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,4,176.9000000000001,4
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,7,330.10000000000014,7
6-Gre2LevNon-B2,B2,Lev,Non,Gre,6983,10,698.3,Non Lev,9,442.70000000000005,9
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,11,557.6,11
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,14,784.725,14
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,16,857.4571428571429,16
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,18,827.4571428571429,18
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,2,120.10000000000002,2
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,4,217.20000000000005,4
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,7,284.80000000000007,7
6-Gre3LevNon-B3,B3,Lev,Non,Gre,6624,10,662.4,Non Lev,9,363.6,9
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,11,474.00000000000006,11
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,14,612.3999999999999,14
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,16,587.3,16
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,18,616.7,18
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,2,120.50000000000006,2
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,4,209.7,4
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,7,209.3,7
6-Gre8ConSer-B8,B8,Con,Ser,Gre,5032,10,503.2,Ser Con,9,391.8,9
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,11,470.20000000000005,11
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,14,571.2,14
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,16,545.8666666666668,16
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,18,532.7555555555557,18
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,2,156.70000000000005,2
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,4,279.08888888888896,4
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,7,277.5333333333334,7
6-Ita10LevSer-B10,B10,Lev,Ser,Ita,5268,10,526.8,Ser Lev,9,313.08888888888896,9
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,11,528.5777777777778,11
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,14,738.3555555555556,14
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,16,775.4666666666667,16
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,18,745.2444444444443,18
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,2,95.19999999999993,2
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,4,229.5999999999999,4
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,7,353.5999999999999,7
6-Ita4BacNon-B4,B4,Bac,Non,Ita,5822,10,582.2,Non Bac,9,392,9
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,11,408.29999999999995,11
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,14,569.0999999999999,14
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,16,512.8,16
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,18,536.8,18
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,2,79,2
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,4,168.5,4
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,7,159,7
6-Ita9LevSer-B9,B9,Lev,Ser,Ita,6812,10,681.2,Ser Lev,9,334.0999999999999,9
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,11,400.6,11
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,14,518.2,14
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,16,538.7,16
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,18,596.1111111111111,18
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,2,37.89999999999998,2
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,4,119.20000000000005,4
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,7,172.20000000000005,7
7-Can10ConSte-B10,B10,Con,Ste,Can,3950,10,395,Ste Con,9,283.29999999999995,9
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,11,495.55555555555554,11
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,14,597.6666666666667,14
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,16,650,16
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,18,697.8888888888889,18
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,2,60.30000000000001,2
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,4,160.33333333333337,4
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,7,198.88888888888891,7
7-Can2BacSte-B2,B2,Bac,Ste,Can,4380,10,438,Ste Bac,9,322,9
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,11,315.8666666666666,11
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,14,551.2,14
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,16,499.75555555555553,16
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,18,490.2,18
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,2,75.69999999999999,2
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,4,150.40000000000003,4
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,7,201.64444444444445,7
7-Can6ConSte-B6,B6,Con,Ste,Can,4678,10,467.8,Ste Con,9,236.0888888888889,9
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,11,474.7,11
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,14,763,14
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,16,815.9000000000001,16
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,18,781.4000000000001,18
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,2,132.40000000000003,2
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,4,255.59999999999997,4
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,7,316.59999999999997,7
7-Can8ConNon-B8,B8,Con,Non,Can,4718,10,471.8,Non Con,9,364.49999999999994,9
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,11,632.7454545454545,11
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,14,887.1454545454544,14
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,16,884.2454545454545,16
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,18,861.9898989898988,18
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,2,169.34545454545446,2
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,4,263.4454545454545,4
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,7,375.24545454545455,7
7-Gre1LevNon-B1,B1,Lev,Non,Gre,6451,11,586.4545454545455,Non Lev,9,479.0454545454545,9
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,11,252.30000000000007,11
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,14,379.1,14
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,16,473.10000000000014,16
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,18,465.10000000000014,18
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,2,17,2
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,4,89.70000000000005,4
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,7,147.5,7
7-Ita3ConSer-B3,B3,Con,Ser,Ita,5788,10,578.8,Ser Con,9,206.9000000000001,9
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,11,309.57777777777784,11
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,14,546.8,14
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,16,601.0222222222221,16
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,18,589.0222222222221,18
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,2,-21.19999999999999,2
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,4,81.59999999999997,4
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,7,181.59999999999997,7
7-Ita4BacSte-B4,B4,Bac,Ste,Ita,4612,10,461.2,Ste Bac,9,233.9111111111111,9
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,11,556.2833333333334,11
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,14,771.6833333333333,14
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,16,769.6833333333333,16
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,18,779.2833333333334,18
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,2,83.38333333333333,2
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,4,209.6833333333334,4
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,7,285.6833333333334,7
7-Ita5ConNon-B5,B5,Con,Non,Ita,6299,12,524.9166666666666,Non Con,9,390.48333333333335,9
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,11,203.80000000000007,11
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,14,264.70000000000005,14
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,16,298.2555555555556,16
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,18,318.81111111111113,18
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,2,32.10000000000002,2
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,4,30.700000000000045,4
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,7,82.20000000000005,7
7-Ita7BacSer-B7,B7,Bac,Ser,Ita,6163,10,616.3,Ser Bac,9,169.70000000000005,9
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,11,416.25,11
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,14,702.875,14
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,16,755.25,16
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,18,752.125,18
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,2,43.60000000000002,2
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,4,138.27777777777783,4
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,7,225.125,7
7-Ita9BacSte-B9,B9,Bac,Ste,Ita,4505,10,450.5,Ste Bac,9,415.3571428571429,9
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,11,419.8222222222222,11
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,14,439.15555555555557,14
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,16,481.37777777777785,16
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,18,604.225,18
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,2,70.20000000000005,2
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,4,114.60000000000002,4
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,7,113.5,7
8-Can3ConSer-B3,B3,Con,Ser,Can,4874,10,487.4,Ser Con,9,270.20000000000005,9
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,11,472.9777777777778,11
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,14,573.9777777777779,14
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,16,601.088888888889,16
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,18,639.4222222222222,18
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,2,120.19999999999999,2
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,4,235.99999999999994,4
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,7,261.0888888888889,7
8-Can4BacSte-B4,B4,Bac,Ste,Can,4958,10,495.8,Ste Bac,9,404.8666666666666,9
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,11,512.3,11
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,14,767.7,14
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,16,847.9000000000001,16
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,18,844.1000000000001,18
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,2,36.30000000000001,2
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,4,230.40000000000003,4
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,7,332.7,7
8-Can5ConNon-B5,B5,Con,Non,Can,4608,10,460.8,Non Con,9,350.59999999999997,9
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,11,320.73333333333335,11
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,14,540.525,14
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,16,637.775,16
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,18,676.9,18
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,2,43.19999999999993,2
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,4,68.39999999999998,4
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,7,119,7
8-Can7BacSer-B7,B7,Bac,Ser,Can,4706,10,470.6,Ser Bac,9,246.5,9
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,11,327.5,11
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,14,419.05555555555566,14
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,16,441.7222222222222,16
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,18,412.3888888888889,18
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,2,75,2
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,4,128.70000000000005,4
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,7,189.89999999999998,7
8-Gre2BacSte-B2,B2,Bac,Ste,Gre,6455,10,645.5,Ste Bac,9,299.9,9
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,11,548.4,11
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,14,745.6999999999999,14
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,16,814.9,16
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,18,793.2333333333332,18
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,2,120.29999999999995,2
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,4,233.19999999999993,4
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,7,277.6,7
8-Gre9BacSte-B9,B9,Bac,Ste,Gre,5191,10,519.1,Ste Bac,9,487.69999999999993,9
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,11,567.8999999999999,11
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,14,708.8999999999999,14
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,16,730.2,16
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,18,726.3999999999999,18
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,2,101.5,2
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,4,211.39999999999998,4
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,7,287.29999999999995,7
8-Ita10ConSte-B10,B10,Con,Ste,Ita,5432,10,543.2,Ste Con,9,386.69999999999993,9
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,11,567.5999999999999,11
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,14,632.3,14
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,16,654.6333333333332,16
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,18,671.8,18
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,2,118.69999999999993,2
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,4,209.39999999999998,4
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,7,226.5999999999999,7
8-Ita1LevNon-B1,B1,Lev,Non,Ita,6037,10,603.7,Non Lev,9,442.29999999999995,9
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,11,496.7777777777777,11
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,14,682.4444444444445,14
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,16,756.3055555555555,16
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,18,746.4305555555555,18
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,2,143.65555555555557,2
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,4,275.05555555555554,4
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,7,306.4555555555555,7
8-Ita6ConSte-B6,B6,Con,Ste,Ita,4954,9,550.4444444444445,Ste Con,9,433,9
8-Ita8ConNon-B8,B8,Con,Non,Ita,5822,10,582.2,Non Con,11,576,11
8-Ita8ConNon-B8,B8,Con,Non,Ita,5822,10,582.2,Non Con,14,843.8999999999999,14
8-Ita8ConNon-B8,B8,Con,Non,Ita,5822,10,582.2,Non Con,16,857.7,16
8-Ita8ConNon-B8,B8,Con,Non,Ita,5822,10,582.2,Non Con,18,829.0999999999999,18
8-Ita8ConNon-B8,B8,Con,Non,Ita,5822,10,582.2,Non Con,2,83.39999999999998,2
8-Ita8ConNon-B8,B8,Con,Non,Ita,5822,10,582.2,Non Con,4,296.5999999999999,4
