Rep,Bloc,Trt,Strain,initial_mean,final_mean,final_growth,Time,Growth
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,11,348.88571428571436
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,12,366.3142857142857
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,13,388.6
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,14,338.3142857142857
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,2,107.04444444444445
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,3,120.71111111111108
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,4,150.26666666666668
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,5,156.71111111111108
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,6,156.6
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,7,158.6
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,8,184.85
Inv1B10,B10,B,Inv1,222.4,560.7142857142857,338.3142857142857,9,239.85
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,0,0
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,1,21.69999999999999
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,10,256.4
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,11,285.4
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,12,333.0666666666666
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,13,443.1
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,14,426.5
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,2,61.69999999999999
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,3,87.19999999999999
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,4,101.1222222222222
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,5,134.67777777777775
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,6,142.2333333333333
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,7,171.89999999999998
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,8,192.27499999999998
Inv1B2,B2,B,Inv1,281.1,707.6,426.5,9,202.39999999999998
Inv1B3,B3,B,Inv1,235.7,523,287.3,0,0
Inv1B3,B3,B,Inv1,235.7,523,287.3,1,48.4111111111111
Inv1B3,B3,B,Inv1,235.7,523,287.3,10,173.3
Inv1B3,B3,B,Inv1,235.7,523,287.3,11,231.3
Inv1B3,B3,B,Inv1,235.7,523,287.3,12,257.3
Inv1B3,B3,B,Inv1,235.7,523,287.3,13,259.8
Inv1B3,B3,B,Inv1,235.7,523,287.3,14,287.3
Inv1B3,B3,B,Inv1,235.7,523,287.3,2,98.30000000000001
Inv1B3,B3,B,Inv1,235.7,523,287.3,3,116.80000000000001
Inv1B3,B3,B,Inv1,235.7,523,287.3,4,139.05
Inv1B3,B3,B,Inv1,235.7,523,287.3,5,128.8
Inv1B3,B3,B,Inv1,235.7,523,287.3,6,153.425
Inv1B3,B3,B,Inv1,235.7,523,287.3,7,145.675
Inv1B3,B3,B,Inv1,235.7,523,287.3,8,168.87142857142857
Inv1B3,B3,B,Inv1,235.7,523,287.3,9,163.4666666666667
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,0,0
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,1,35.19999999999999
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,10,269.29999999999995
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,11,346
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,12,369.37777777777785
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,13,404.7111111111111
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,14,450.35
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,2,77.20000000000002
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,3,90.4
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,4,138.4
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,5,151.29999999999998
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,6,148.49999999999997
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,7,180.4
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,8,220.49999999999997
Inv1B4,B4,B,Inv1,209.4,659.75,450.35,9,238.79999999999998
Inv1B5,B5,B,Inv1,238,614.5,376.5,0,0
Inv1B5,B5,B,Inv1,238,614.5,376.5,1,68.5
Inv1B5,B5,B,Inv1,238,614.5,376.5,10,260.77777777777777
Inv1B5,B5,B,Inv1,238,614.5,376.5,11,290.1111111111111
Inv1B5,B5,B,Inv1,238,614.5,376.5,12,317.44444444444446
Inv1B5,B5,B,Inv1,238,614.5,376.5,13,331.1111111111111
Inv1B5,B5,B,Inv1,238,614.5,376.5,14,376.5
Inv1B5,B5,B,Inv1,238,614.5,376.5,2,92.19999999999999
Inv1B5,B5,B,Inv1,238,614.5,376.5,3,124.55555555555554
Inv1B5,B5,B,Inv1,238,614.5,376.5,4,131.66666666666669
Inv1B5,B5,B,Inv1,238,614.5,376.5,5,143.77777777777777
Inv1B5,B5,B,Inv1,238,614.5,376.5,6,148.88888888888891
Inv1B5,B5,B,Inv1,238,614.5,376.5,7,160
Inv1B5,B5,B,Inv1,238,614.5,376.5,8,174.77777777777777
Inv1B5,B5,B,Inv1,238,614.5,376.5,9,225.33333333333331
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,0,0
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,1,86.62222222222223
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,10,250.84444444444446
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,11,278.9
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,12,453.23333333333335
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,13,458.5666666666666
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,14,457.9
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,2,92.95555555555555
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,3,126.17777777777778
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,4,155.4
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,5,147.4
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,6,143.73333333333332
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,7,154.95555555555555
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,8,169.95555555555555
Inv1B6,B6,B,Inv1,206.6,664.5,457.9,9,241.17777777777778
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,0,0
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,1,56
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,10,239.14444444444445
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,11,227.47777777777776
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,12,221.825
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,13,231.075
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,14,301.45
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,2,72.30000000000001
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,3,66.09999999999997
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,4,79.5
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,5,106.19999999999999
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,6,135.2
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,7,176.09999999999997
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,8,175.09999999999997
Inv1B7,B7,B,Inv1,248.3,549.75,301.45,9,185.36666666666667
Inv1B8,B8,B,Inv1,232.5,601,368.5,0,0
Inv1B8,B8,B,Inv1,232.5,601,368.5,1,53.39999999999998
Inv1B8,B8,B,Inv1,232.5,601,368.5,10,279.625
Inv1B8,B8,B,Inv1,232.5,601,368.5,11,325.125
Inv1B8,B8,B,Inv1,232.5,601,368.5,12,337.5
Inv1B8,B8,B,Inv1,232.5,601,368.5,13,363
Inv1B8,B8,B,Inv1,232.5,601,368.5,14,368.5
Inv1B8,B8,B,Inv1,232.5,601,368.5,2,92.89999999999998
Inv1B8,B8,B,Inv1,232.5,601,368.5,3,118.19999999999999
Inv1B8,B8,B,Inv1,232.5,601,368.5,4,136.7
Inv1B8,B8,B,Inv1,232.5,601,368.5,5,163.5
Inv1B8,B8,B,Inv1,232.5,601,368.5,6,175.10000000000002
Inv1B8,B8,B,Inv1,232.5,601,368.5,7,178
Inv1B8,B8,B,Inv1,232.5,601,368.5,8,188.83333333333331
Inv1B8,B8,B,Inv1,232.5,601,368.5,9,197.94444444444446
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,0,0
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,1,28.855555555555554
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,10,179.63333333333333
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,11,205.8
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,12,226.13333333333333
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,13,288.96666666666664
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,14,307.1333333333334
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,2,44.07777777777778
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,3,50.9666666666667
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,4,60.92500000000001
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,5,73.92500000000001
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,6,97.58571428571429
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,7,102.30000000000001
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,8,157.3
Inv1B9,B9,B,Inv1,239.7,546.8333333333334,307.1333333333334,9,181.63333333333333
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,0,0
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,1,104.79999999999998
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,10,310.6777777777778
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,11,353.23333333333335
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,12,380.65
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,13,385.15
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,14,385.775
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,2,142.29999999999998
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,3,156.20000000000002
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,4,172.79999999999998
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,5,185.6
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,6,193.20000000000002
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,7,216.1
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,8,310.4555555555555
Inv1C1,B1,C,Inv1,208.1,593.875,385.775,9,326.12222222222215
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,0,0
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,1,43.50000000000003
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,10,375
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,11,420.4
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,12,455.79999999999995
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,13,450.4
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,14,513.6
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,2,132.79999999999998
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,3,149.79999999999998
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,4,161.70000000000002
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,5,163.70000000000002
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,6,186.4
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,7,209.4
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,8,263
Inv1C10,B10,C,Inv1,234.1,747.7,513.6,9,332
Inv1C2,B2,C,Inv1,244,564.4,320.4,0,0
Inv1C2,B2,C,Inv1,244,564.4,320.4,1,30.399999999999977
Inv1C2,B2,C,Inv1,244,564.4,320.4,10,211.39999999999998
Inv1C2,B2,C,Inv1,244,564.4,320.4,11,254.2
Inv1C2,B2,C,Inv1,244,564.4,320.4,12,285.79999999999995
Inv1C2,B2,C,Inv1,244,564.4,320.4,13,334.79999999999995
Inv1C2,B2,C,Inv1,244,564.4,320.4,14,320.4
Inv1C2,B2,C,Inv1,244,564.4,320.4,2,63
Inv1C2,B2,C,Inv1,244,564.4,320.4,3,82
Inv1C2,B2,C,Inv1,244,564.4,320.4,4,97.30000000000001
Inv1C2,B2,C,Inv1,244,564.4,320.4,5,104.30000000000001
Inv1C2,B2,C,Inv1,244,564.4,320.4,6,117.5
Inv1C2,B2,C,Inv1,244,564.4,320.4,7,137.3
Inv1C2,B2,C,Inv1,244,564.4,320.4,8,165.60000000000002
Inv1C2,B2,C,Inv1,244,564.4,320.4,9,184.3
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,0,0
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,1,20.69999999999999
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,10,285.29999999999995
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,11,312.79999999999995
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,12,336.29999999999995
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,13,322.20000000000005
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,14,344.29999999999995
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,2,74.5
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,3,87.39999999999998
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,4,125
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,5,115.89999999999998
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,6,128.60000000000002
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,7,123.10000000000002
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,8,195.8
Inv1C3,B3,C,Inv1,246,590.3,344.29999999999995,9,243.7
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,0,0
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,1,21.900000000000006
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,10,308.2
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,11,346.40000000000003
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,12,370.09999999999997
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,13,380.7
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,14,388.09999999999997
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,2,91.10000000000002
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,3,121.80000000000001
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,4,126.69999999999999
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,5,141.2
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,6,143.2
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,7,142.8
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,8,195.7
Inv1C4,B4,C,Inv1,196.2,584.3,388.09999999999997,9,231.60000000000002
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,0,0
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,1,37.599999999999994
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,10,221.31428571428572
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,11,245.4333333333333
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,12,269.4333333333333
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,13,409.1
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,14,362.1
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,2,134.29999999999998
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,3,91.79999999999998
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,4,106.1
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,5,121.70000000000002
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,6,104.04444444444445
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,7,132.9333333333333
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,8,155.26666666666668
Inv1C5,B5,C,Inv1,220.4,582.5,362.1,9,179.725
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,0,0
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,1,68.40000000000003
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,10,357.90000000000003
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,11,401.59999999999997
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,12,429.40000000000003
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,13,473.3
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,14,492.09999999999997
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,2,125
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,3,164
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,4,178.10000000000002
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,5,190.7
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,6,186.10000000000002
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,7,206.60000000000002
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,8,259.7
Inv1C6,B6,C,Inv1,222.2,714.3,492.09999999999997,9,316.3
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,0,0
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,1,52.5
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,10,318.8111111111111
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,11,327.4777777777778
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,12,371.03333333333336
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,13,377.5888888888889
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,14,379.14444444444445
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,2,100.19999999999999
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,3,120.19999999999999
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,4,119.69999999999999
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,5,131.5
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,6,145.39999999999998
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,7,192
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,8,237.7
Inv1C7,B7,C,Inv1,220.3,599.4444444444445,379.14444444444445,9,276.8111111111111
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,0,0
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,1,40.900000000000006
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,10,332.2
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,11,380.90000000000003
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,12,416.2
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,13,413.7
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,14,427.50000000000006
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,2,97.10000000000002
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,3,111.40000000000003
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,4,149.5
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,5,145.40000000000003
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,6,180.90000000000003
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,7,191.2
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,8,234.2
Inv1C8,B8,C,Inv1,186.7,614.2,427.50000000000006,9,288.40000000000003
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,0,0
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,1,40.69999999999999
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,10,279.85555555555555
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,11,297.96666666666664
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,12,344.85555555555555
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,13,366.96666666666664
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,14,423.6333333333334
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,2,74.19999999999999
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,3,81.10000000000002
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,4,97.40000000000003
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,5,111.40000000000003
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,6,129.85555555555555
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,7,170.9666666666667
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,8,196.85555555555555
Inv1C9,B9,C,Inv1,248.7,672.3333333333334,423.6333333333334,9,231.85555555555555
Inv2B1,B1,B,Inv2,185.4,520,334.6,0,0
Inv2B1,B1,B,Inv2,185.4,520,334.6,1,42.377777777777766
Inv2B1,B1,B,Inv2,185.4,520,334.6,10,232.225
Inv2B1,B1,B,Inv2,185.4,520,334.6,11,254.6
Inv2B1,B1,B,Inv2,185.4,520,334.6,12,319.35
Inv2B1,B1,B,Inv2,185.4,520,334.6,13,338.6
Inv2B1,B1,B,Inv2,185.4,520,334.6,14,334.6
Inv2B1,B1,B,Inv2,185.4,520,334.6,2,63.599999999999994
Inv2B1,B1,B,Inv2,185.4,520,334.6,3,91.225
Inv2B1,B1,B,Inv2,185.4,520,334.6,4,131.6
Inv2B1,B1,B,Inv2,185.4,520,334.6,5,123.975
Inv2B1,B1,B,Inv2,185.4,520,334.6,6,128.475
Inv2B1,B1,B,Inv2,185.4,520,334.6,7,158.975
Inv2B1,B1,B,Inv2,185.4,520,334.6,8,192.35
Inv2B1,B1,B,Inv2,185.4,520,334.6,9,183.6
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,0,0
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,1,-3.3249999999999886
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,10,230.925
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,11,266.8
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,12,281.675
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,13,278.425
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,14,516.925
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,2,38.05000000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,3,56.92500000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,4,74.80000000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,5,76.80000000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,6,73.80000000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,7,70.67500000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,8,123.92500000000001
Inv2B10,B10,B,Inv2,223.2,740.125,516.925,9,172.8
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,0,0
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,1,59.69999999999999
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,10,251.2
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,11,262.2
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,12,329.825
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,13,345.575
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,14,355.825
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,2,50.25555555555553
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,3,74.14444444444445
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,4,84.19999999999999
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,5,107.82499999999999
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,6,119.44999999999999
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,7,148.2
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,8,179.325
Inv2B2,B2,B,Inv2,185.3,541.125,355.825,9,208.825
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,0,0
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,1,41.05555555555554
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,10,218.64285714285717
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,11,287.7857142857143
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,12,301.35714285714283
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,13,320.92857142857144
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,14,298.2142857142857
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,2,62
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,3,73.875
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,4,84.5
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,5,112.35714285714283
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,6,124.07142857142856
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,7,133.21428571428572
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,8,158.78571428571428
Inv2B3,B3,B,Inv2,210.5,508.7142857142857,298.2142857142857,9,159.07142857142856
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,0,0
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,1,41.125
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,10,252.25
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,11,268.625
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,12,292.75
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,13,282.5
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,14,322.71428571428567
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,2,78.375
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,3,92.75
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,4,127.25
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,5,121.25
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,6,112.5
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,7,128
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,8,185.125
Inv2B4,B4,B,Inv2,200,522.7142857142857,322.71428571428567,9,207.625
